sku_id,sku_name,category,subcategory,unit_price,cost_price,brand
SKU02891,PurePlus Men's Grooming 1L,Personal Care,Men's Grooming,514.58,384.81,PurePlus
SKU02892,CityFresh Cheese 2kg,Dairy & Bakery,Cheese,77.05,46.22,CityFresh
SKU02893,GoldenHarvest Yogurt 1kg,Dairy & Bakery,Yogurt,327.2,225.78,GoldenHarvest
SKU02894,EverydayPlus Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,276.72,194.69,EverydayPlus
SKU02895,CleanWave Chocolates Pack of 6,Snacks & Confectionery,Chocolates,119.21,69.15,CleanWave
SKU02896,PurePlus Cookware Large,Home & Kitchen,Cookware,1512.83,1004.33,PurePlus
SKU02897,SmartBuy Batteries 500ml,Electronics & Accessories,Batteries,2337.3,1735.84,SmartBuy
SKU02898,CrispKing Footwear 1L,Apparel & Footwear,Footwear,989.39,554.23,CrispKing
SKU02899,GreenValley Namkeen Medium,Snacks & Confectionery,Namkeen,205.36,134.18,GreenValley
SKU02900,CleanWave Small Appliances Pack of 12,Electronics & Accessories,Small Appliances,1839.94,1078.99,CleanWave
SKU02901,UrbanBite Cookware 1kg,Home & Kitchen,Cookware,1081.76,642.5,UrbanBite
SKU02902,CityFresh Candy 1L,Snacks & Confectionery,Candy,84.54,57.33,CityFresh
SKU02903,HomeStyle Women's Wear 1kg,Apparel & Footwear,Women's Wear,2155.76,1201.56,HomeStyle
SKU02904,ZestyCo Bath & Body Small,Personal Care,Bath & Body,312.58,205.13,ZestyCo
SKU02905,FreshFarm Kids Wear 100g,Apparel & Footwear,Kids Wear,867.68,482.8,FreshFarm
SKU02906,NovaFresh Air Fresheners Medium,Home Care,Air Fresheners,159.53,124.66,NovaFresh
SKU02907,NovaFresh Kids Wear Large,Apparel & Footwear,Kids Wear,1495.16,1152.38,NovaFresh
SKU02908,MetroBrand Bottled Water 100g,Beverages,Bottled Water,326.35,196.76,MetroBrand
SKU02909,CrispKing Bath & Body Pack of 6,Personal Care,Bath & Body,592.56,335.66,CrispKing
SKU02910,DailyBest Yogurt 250g,Dairy & Bakery,Yogurt,143.97,88.2,DailyBest
SKU02911,FreshFarm Biscuits & Cookies 250ml,Snacks & Confectionery,Biscuits & Cookies,133.23,74.22,FreshFarm
SKU02912,FreshFarm Bread 250ml,Dairy & Bakery,Bread,156.0,114.46,FreshFarm
SKU02913,PrimeCare Skin Care 1L,Personal Care,Skin Care,348.62,241.76,PrimeCare
SKU02914,CityFresh Bottled Water Large,Beverages,Bottled Water,152.94,104.91,CityFresh
SKU02915,ZestyCo Small Appliances 500ml,Electronics & Accessories,Small Appliances,2288.75,1746.3,ZestyCo
SKU02916,SparkleClean Ice Cream 250ml,Frozen Foods,Ice Cream,811.15,610.25,SparkleClean
SKU02917,HealthFirst Men's Wear 250g,Apparel & Footwear,Men's Wear,1064.57,694.33,HealthFirst
SKU02918,PurePlus Batteries Large,Electronics & Accessories,Batteries,2294.61,1612.16,PurePlus
SKU02919,MetroBrand Coffee 2kg,Beverages,Coffee,117.84,77.83,MetroBrand
SKU02920,EverydayPlus Rice & Grains 500ml,Grocery,Rice & Grains,68.47,48.34,EverydayPlus
SKU02921,MetroBrand Laundry 250g,Home Care,Laundry,319.54,187.85,MetroBrand
SKU02922,HomeStyle Dishwashing 2kg,Home Care,Dishwashing,213.14,133.22,HomeStyle
SKU02923,EverydayPlus Namkeen 2L,Snacks & Confectionery,Namkeen,124.18,76.12,EverydayPlus
SKU02924,GreenValley Women's Wear Large,Apparel & Footwear,Women's Wear,1530.37,905.78,GreenValley
SKU02925,NatureBlend Ready Meals 2kg,Frozen Foods,Ready Meals,531.55,347.35,NatureBlend
SKU02926,EliteHome Small Appliances 2L,Electronics & Accessories,Small Appliances,2188.09,1600.86,EliteHome
SKU02927,PurePlus Tea Large,Beverages,Tea,192.51,124.94,PurePlus
SKU02928,MetroBrand Women's Wear 250ml,Apparel & Footwear,Women's Wear,1846.27,1469.0,MetroBrand
SKU02929,SmartBuy Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,114.61,71.69,SmartBuy
SKU02930,TrueTaste Pest Control 100g,Home Care,Pest Control,170.16,133.92,TrueTaste
SKU02931,FreshFarm Pest Control Large,Home Care,Pest Control,127.7,76.41,FreshFarm
SKU02932,FamilyChoice Women's Wear 250g,Apparel & Footwear,Women's Wear,606.53,382.23,FamilyChoice
SKU02933,HomeStyle Bread 1kg,Dairy & Bakery,Bread,92.06,54.41,HomeStyle
SKU02934,GoldenHarvest Namkeen 500g,Snacks & Confectionery,Namkeen,112.59,68.62,GoldenHarvest
SKU02935,UrbanBite Bath & Body Pack of 12,Personal Care,Bath & Body,432.23,254.7,UrbanBite
SKU02936,SmartBuy Skin Care 250ml,Personal Care,Skin Care,198.13,139.92,SmartBuy
SKU02937,SparkleClean Namkeen Pack of 12,Snacks & Confectionery,Namkeen,175.74,105.47,SparkleClean
SKU02938,MetroBrand Candy Pack of 6,Snacks & Confectionery,Candy,83.54,47.72,MetroBrand
SKU02939,PureLife Namkeen 100g,Snacks & Confectionery,Namkeen,82.66,50.97,PureLife
SKU02940,GoldenHarvest Surface Cleaners 2kg,Home Care,Surface Cleaners,322.25,231.89,GoldenHarvest
SKU02941,DailyBest Oral Care 100g,Personal Care,Oral Care,251.94,165.56,DailyBest
SKU02942,PremiumSelect Hair Care 100g,Personal Care,Hair Care,622.94,366.94,PremiumSelect
SKU02943,NatureBlend Batteries 1L,Electronics & Accessories,Batteries,909.95,514.91,NatureBlend
SKU02944,PurePlus Biscuits & Cookies 1kg,Snacks & Confectionery,Biscuits & Cookies,168.3,123.25,PurePlus
SKU02945,PurePlus Storage & Containers 250g,Home & Kitchen,Storage & Containers,866.32,628.97,PurePlus
SKU02946,ValueChoice Women's Wear 500ml,Apparel & Footwear,Women's Wear,2029.87,1350.64,ValueChoice
SKU02947,PurePlus Biscuits & Cookies 500ml,Snacks & Confectionery,Biscuits & Cookies,134.5,91.72,PurePlus
SKU02948,SparkleClean Butter & Ghee Family Pack,Dairy & Bakery,Butter & Ghee,367.9,224.46,SparkleClean
SKU02949,NatureBlend Chips & Crisps Pack of 6,Snacks & Confectionery,Chips & Crisps,157.02,105.41,NatureBlend
SKU02950,FreshFarm Eggs 250ml,Dairy & Bakery,Eggs,251.09,183.84,FreshFarm
SKU02951,FreshFarm Oral Care 1L,Personal Care,Oral Care,384.02,285.28,FreshFarm
SKU02952,PremiumSelect Energy Drinks 250g,Beverages,Energy Drinks,158.78,100.84,PremiumSelect
SKU02953,CleanWave Pulses & Lentils 250ml,Grocery,Pulses & Lentils,206.97,148.96,CleanWave
SKU02954,GoldenHarvest Air Fresheners 2L,Home Care,Air Fresheners,603.3,405.19,GoldenHarvest
SKU02955,DailyBest Mobile Accessories 100g,Electronics & Accessories,Mobile Accessories,641.96,471.73,DailyBest
SKU02956,PremiumSelect Bread Large,Dairy & Bakery,Bread,261.17,188.75,PremiumSelect
SKU02957,SmartBuy Storage & Containers 1L,Home & Kitchen,Storage & Containers,1043.91,769.98,SmartBuy
SKU02958,DailyBest Oral Care Small,Personal Care,Oral Care,521.69,308.43,DailyBest
SKU02959,BasicNeeds Storage & Containers 2kg,Home & Kitchen,Storage & Containers,1901.51,1198.96,BasicNeeds
SKU02960,UrbanBite Candy Medium,Snacks & Confectionery,Candy,61.77,38.07,UrbanBite
SKU02961,UrbanBite Frozen Meat 250ml,Frozen Foods,Frozen Meat,1130.98,748.45,UrbanBite
SKU02962,SoftTouch Footwear Large,Apparel & Footwear,Footwear,706.08,470.41,SoftTouch
SKU02963,EverydayPlus Pulses & Lentils 1L,Grocery,Pulses & Lentils,276.15,197.95,EverydayPlus
SKU02964,PremiumSelect Notebooks Pack of 6,Stationery & Office,Notebooks,215.02,148.88,PremiumSelect
SKU02965,PureLife Hair Care 1kg,Personal Care,Hair Care,150.68,104.72,PureLife
SKU02966,UrbanBite Pest Control Family Pack,Home Care,Pest Control,66.34,46.99,UrbanBite
SKU02967,EliteHome Vitamins & Supplements 500g,Health & Wellness,Vitamins & Supplements,735.42,454.65,EliteHome
SKU02968,FamilyChoice First Aid 100g,Health & Wellness,First Aid,1011.61,613.57,FamilyChoice
SKU02969,QuickBite Cooking Oil 500ml,Grocery,Cooking Oil,125.0,75.47,QuickBite
SKU02970,CrispKing Home Decor Medium,Home & Kitchen,Home Decor,562.41,418.92,CrispKing
SKU02971,GreenValley First Aid Large,Health & Wellness,First Aid,867.83,498.41,GreenValley
SKU02972,EverydayPlus Office Supplies Medium,Stationery & Office,Office Supplies,98.84,62.17,EverydayPlus
SKU02973,SunriseFoods Air Fresheners 2L,Home Care,Air Fresheners,242.96,150.65,SunriseFoods
SKU02974,CleanWave OTC Medicine Large,Health & Wellness,OTC Medicine,817.03,570.27,CleanWave
SKU02975,GreenValley Air Fresheners 1L,Home Care,Air Fresheners,606.78,473.92,GreenValley
SKU02976,GreenValley Cookware 1L,Home & Kitchen,Cookware,837.64,644.69,GreenValley
SKU02977,MetroBrand Women's Wear 500g,Apparel & Footwear,Women's Wear,2254.18,1299.19,MetroBrand
SKU02978,NatureBlend Storage & Containers Small,Home & Kitchen,Storage & Containers,1811.96,1241.29,NatureBlend
SKU02979,EliteHome Frozen Vegetables 2kg,Frozen Foods,Frozen Vegetables,473.94,265.07,EliteHome
SKU02980,EverydayPlus Men's Wear 500g,Apparel & Footwear,Men's Wear,1789.14,1338.46,EverydayPlus
SKU02981,SmartBuy Skin Care 250ml,Personal Care,Skin Care,361.07,232.41,SmartBuy
SKU02982,PureLife Air Fresheners Pack of 6,Home Care,Air Fresheners,413.73,249.78,PureLife
SKU02983,SparkleClean Kids Wear 2kg,Apparel & Footwear,Kids Wear,1062.71,713.11,SparkleClean
SKU02984,EliteHome Pulses & Lentils 250ml,Grocery,Pulses & Lentils,365.1,240.52,EliteHome
SKU02985,TrueTaste Small Appliances 2kg,Electronics & Accessories,Small Appliances,720.58,566.22,TrueTaste
SKU02986,MetroBrand Spices & Seasoning 2L,Grocery,Spices & Seasoning,366.41,204.57,MetroBrand
SKU02987,NutriPlus Ready Meals Pack of 12,Frozen Foods,Ready Meals,701.69,552.58,NutriPlus
SKU02988,NutriPlus Pest Control Pack of 12,Home Care,Pest Control,252.98,153.96,NutriPlus
SKU02989,TrueTaste Pest Control 500g,Home Care,Pest Control,186.36,109.26,TrueTaste
SKU02990,FamilyChoice Laundry 250ml,Home Care,Laundry,321.24,236.26,FamilyChoice
SKU02991,FreshFarm Air Fresheners Pack of 6,Home Care,Air Fresheners,106.67,72.6,FreshFarm
SKU02992,PureLife Hair Care 1kg,Personal Care,Hair Care,368.13,284.9,PureLife
SKU02993,NovaFresh Surface Cleaners 250g,Home Care,Surface Cleaners,391.51,268.44,NovaFresh
SKU02994,MetroBrand Ice Cream 2kg,Frozen Foods,Ice Cream,708.55,479.24,MetroBrand
SKU02995,FamilyChoice Kids Wear Pack of 12,Apparel & Footwear,Kids Wear,676.72,407.07,FamilyChoice
SKU02996,QuickBite Frozen Meat Pack of 6,Frozen Foods,Frozen Meat,543.13,427.68,QuickBite
SKU02997,FreshFarm OTC Medicine 250g,Health & Wellness,OTC Medicine,1164.54,833.95,FreshFarm
SKU02998,NutriPlus Cookware Pack of 12,Home & Kitchen,Cookware,891.24,624.22,NutriPlus
SKU02999,CleanWave Notebooks 500g,Stationery & Office,Notebooks,307.71,230.02,CleanWave
SKU03000,PrimeCare Soft Drinks Small,Beverages,Soft Drinks,172.96,99.51,PrimeCare
SKU03001,CrispKing Small Appliances 2L,Electronics & Accessories,Small Appliances,2715.32,2081.57,CrispKing
SKU03002,NutriPlus Chocolates 250g,Snacks & Confectionery,Chocolates,52.44,35.4,NutriPlus
SKU03003,HomeStyle Chocolates 250ml,Snacks & Confectionery,Chocolates,141.34,106.08,HomeStyle
SKU03004,EverydayPlus Kids Wear Medium,Apparel & Footwear,Kids Wear,2087.35,1519.92,EverydayPlus
SKU03005,NatureBlend Cooking Oil 500ml,Grocery,Cooking Oil,133.21,88.29,NatureBlend
SKU03006,TrueTaste Storage & Containers Pack of 12,Home & Kitchen,Storage & Containers,1088.75,808.32,TrueTaste
SKU03007,PrimeCare Men's Wear Small,Apparel & Footwear,Men's Wear,2447.79,1787.31,PrimeCare
SKU03008,CityFresh Notebooks 100g,Stationery & Office,Notebooks,281.2,154.92,CityFresh
SKU03009,NovaFresh Small Appliances Large,Electronics & Accessories,Small Appliances,2815.76,2047.94,NovaFresh
SKU03010,NatureBlend Storage & Containers 250ml,Home & Kitchen,Storage & Containers,768.67,520.54,NatureBlend
SKU03011,CleanWave Juices Small,Beverages,Juices,109.09,82.89,CleanWave
SKU03012,BasicNeeds Storage & Containers 1L,Home & Kitchen,Storage & Containers,1138.11,856.33,BasicNeeds
SKU03013,NatureBlend Bottled Water 2L,Beverages,Bottled Water,101.21,59.98,NatureBlend
SKU03014,NutriPlus Cheese 250ml,Dairy & Bakery,Cheese,150.16,83.4,NutriPlus
SKU03015,NutriPlus Juices Medium,Beverages,Juices,62.87,37.66,NutriPlus
SKU03016,TrueTaste Bath & Body 250g,Personal Care,Bath & Body,233.3,171.54,TrueTaste
SKU03017,GoldenHarvest Mobile Accessories Large,Electronics & Accessories,Mobile Accessories,3156.34,2423.56,GoldenHarvest
SKU03018,HomeStyle Cheese 1kg,Dairy & Bakery,Cheese,171.53,124.38,HomeStyle
SKU03019,CleanWave Women's Wear Large,Apparel & Footwear,Women's Wear,1094.04,826.16,CleanWave
SKU03020,SunriseFoods First Aid 100g,Health & Wellness,First Aid,276.62,192.75,SunriseFoods
SKU03021,TrueTaste OTC Medicine 100g,Health & Wellness,OTC Medicine,1165.36,788.52,TrueTaste
SKU03022,GoldenHarvest Office Supplies 250g,Stationery & Office,Office Supplies,86.56,68.61,GoldenHarvest
SKU03023,ValueChoice Dishwashing 2L,Home Care,Dishwashing,497.92,283.89,ValueChoice
SKU03024,NovaFresh Oral Care 1kg,Personal Care,Oral Care,280.12,183.57,NovaFresh
SKU03025,NovaFresh Notebooks 2L,Stationery & Office,Notebooks,396.16,245.43,NovaFresh
SKU03026,CityFresh Ice Cream Medium,Frozen Foods,Ice Cream,747.22,433.77,CityFresh
SKU03027,PremiumSelect Vitamins & Supplements 100g,Health & Wellness,Vitamins & Supplements,724.38,508.08,PremiumSelect
SKU03028,PremiumSelect Milk 1L,Dairy & Bakery,Milk,242.32,149.22,PremiumSelect
SKU03029,ZestyCo Namkeen Small,Snacks & Confectionery,Namkeen,67.29,44.8,ZestyCo
SKU03030,MetroBrand Chips & Crisps 500ml,Snacks & Confectionery,Chips & Crisps,108.63,63.46,MetroBrand
SKU03031,PureLife Chocolates Large,Snacks & Confectionery,Chocolates,175.91,113.9,PureLife
SKU03032,GoldenHarvest Chips & Crisps Pack of 6,Snacks & Confectionery,Chips & Crisps,110.49,66.3,GoldenHarvest
SKU03033,TrueTaste Small Appliances 100g,Electronics & Accessories,Small Appliances,1391.33,1077.22,TrueTaste
SKU03034,PureLife Spices & Seasoning 2L,Grocery,Spices & Seasoning,232.5,158.24,PureLife
SKU03035,PrimeCare First Aid 250ml,Health & Wellness,First Aid,1367.96,1025.81,PrimeCare
SKU03036,EverydayPlus Office Supplies 250g,Stationery & Office,Office Supplies,219.56,147.42,EverydayPlus
SKU03037,ZestyCo Women's Wear Family Pack,Apparel & Footwear,Women's Wear,1595.26,894.3,ZestyCo
SKU03038,BasicNeeds Skin Care 1kg,Personal Care,Skin Care,204.05,147.66,BasicNeeds
SKU03039,CityFresh Rice & Grains 250g,Grocery,Rice & Grains,135.27,76.02,CityFresh
SKU03040,CityFresh Cookware 1kg,Home & Kitchen,Cookware,2390.56,1550.9,CityFresh
SKU03041,HealthFirst Pulses & Lentils Medium,Grocery,Pulses & Lentils,320.56,220.14,HealthFirst
SKU03042,CleanWave Mobile Accessories 2L,Electronics & Accessories,Mobile Accessories,2656.05,1978.64,CleanWave
SKU03043,HealthFirst Mobile Accessories Medium,Electronics & Accessories,Mobile Accessories,4386.71,3398.16,HealthFirst
SKU03044,GoldenHarvest Chocolates 500ml,Snacks & Confectionery,Chocolates,74.7,44.91,GoldenHarvest
SKU03045,FamilyChoice Mobile Accessories 250g,Electronics & Accessories,Mobile Accessories,3615.67,2588.43,FamilyChoice
SKU03046,FreshFarm Namkeen 250ml,Snacks & Confectionery,Namkeen,109.87,73.34,FreshFarm
SKU03047,PrimeCare Biscuits & Cookies 500g,Snacks & Confectionery,Biscuits & Cookies,196.79,145.99,PrimeCare
SKU03048,DailyBest Kids Wear 2L,Apparel & Footwear,Kids Wear,1226.44,962.71,DailyBest
SKU03049,DailyBest Writing Instruments 2kg,Stationery & Office,Writing Instruments,267.4,182.7,DailyBest
SKU03050,SoftTouch Yogurt Family Pack,Dairy & Bakery,Yogurt,274.23,170.49,SoftTouch
SKU03051,ValueChoice Writing Instruments 250ml,Stationery & Office,Writing Instruments,202.67,151.93,ValueChoice
SKU03052,NovaFresh Cookware 2kg,Home & Kitchen,Cookware,2242.35,1528.57,NovaFresh
SKU03053,PremiumSelect Kids Wear Family Pack,Apparel & Footwear,Kids Wear,4086.72,3149.1,PremiumSelect
SKU03054,GreenValley Tea 1L,Beverages,Tea,90.66,62.69,GreenValley
SKU03055,CityFresh Butter & Ghee 500g,Dairy & Bakery,Butter & Ghee,130.59,102.42,CityFresh
SKU03056,FreshFarm Batteries 1L,Electronics & Accessories,Batteries,1070.06,593.22,FreshFarm
SKU03057,SoftTouch Writing Instruments 1kg,Stationery & Office,Writing Instruments,206.34,151.61,SoftTouch
SKU03058,UrbanBite Women's Wear Pack of 12,Apparel & Footwear,Women's Wear,1202.99,765.86,UrbanBite
SKU03059,BasicNeeds Dishwashing 2L,Home Care,Dishwashing,567.73,407.15,BasicNeeds
SKU03060,SparkleClean Candy Pack of 12,Snacks & Confectionery,Candy,116.18,91.27,SparkleClean
SKU03061,DailyBest Office Supplies Family Pack,Stationery & Office,Office Supplies,234.65,167.42,DailyBest
SKU03062,GreenValley Milk Pack of 12,Dairy & Bakery,Milk,250.47,184.41,GreenValley
SKU03063,NutriPlus Men's Grooming 250ml,Personal Care,Men's Grooming,363.59,214.34,NutriPlus
SKU03064,PremiumSelect Office Supplies 1kg,Stationery & Office,Office Supplies,247.54,146.7,PremiumSelect
SKU03065,GreenValley Frozen Vegetables 1L,Frozen Foods,Frozen Vegetables,209.91,145.54,GreenValley
SKU03066,CrispKing Eggs 500ml,Dairy & Bakery,Eggs,214.65,141.16,CrispKing
SKU03067,ValueChoice Flour & Atta 2kg,Grocery,Flour & Atta,102.08,58.98,ValueChoice
SKU03068,GreenValley Pest Control Medium,Home Care,Pest Control,187.88,137.54,GreenValley
SKU03069,ZestyCo Writing Instruments Large,Stationery & Office,Writing Instruments,296.3,214.74,ZestyCo
SKU03070,NovaFresh Surface Cleaners 250ml,Home Care,Surface Cleaners,524.48,300.47,NovaFresh
SKU03071,SunriseFoods Mobile Accessories Pack of 12,Electronics & Accessories,Mobile Accessories,1229.09,690.95,SunriseFoods
SKU03072,SparkleClean Cheese Family Pack,Dairy & Bakery,Cheese,201.4,129.84,SparkleClean
SKU03073,PrimeCare Kids Wear 100g,Apparel & Footwear,Kids Wear,1595.17,1129.75,PrimeCare
SKU03074,GoldenHarvest Footwear 250ml,Apparel & Footwear,Footwear,2911.21,2251.51,GoldenHarvest
SKU03075,PrimeCare OTC Medicine Small,Health & Wellness,OTC Medicine,1310.56,863.17,PrimeCare
SKU03076,MetroBrand Footwear 1L,Apparel & Footwear,Footwear,1091.52,623.29,MetroBrand
SKU03077,UrbanBite Ice Cream Small,Frozen Foods,Ice Cream,377.75,287.13,UrbanBite
SKU03078,GreenValley Oral Care 1L,Personal Care,Oral Care,362.84,210.89,GreenValley
SKU03079,HomeStyle Batteries 100g,Electronics & Accessories,Batteries,1312.41,930.96,HomeStyle
SKU03080,CityFresh Home Decor 500ml,Home & Kitchen,Home Decor,524.39,342.62,CityFresh
SKU03081,SparkleClean Cookware 500ml,Home & Kitchen,Cookware,1594.44,1239.51,SparkleClean
SKU03082,GreenValley Biscuits & Cookies Medium,Snacks & Confectionery,Biscuits & Cookies,29.69,21.56,GreenValley
SKU03083,ZestyCo Small Appliances 500g,Electronics & Accessories,Small Appliances,763.32,419.85,ZestyCo
SKU03084,PrimeCare Flour & Atta 500g,Grocery,Flour & Atta,114.28,73.5,PrimeCare
SKU03085,HomeStyle Frozen Meat 500g,Frozen Foods,Frozen Meat,460.85,274.24,HomeStyle
SKU03086,PremiumSelect Ready Meals 2L,Frozen Foods,Ready Meals,410.21,254.69,PremiumSelect
SKU03087,NatureBlend Men's Grooming Family Pack,Personal Care,Men's Grooming,330.63,214.82,NatureBlend
SKU03088,GoldenHarvest Notebooks Pack of 6,Stationery & Office,Notebooks,223.55,153.21,GoldenHarvest
SKU03089,NovaFresh Storage & Containers Medium,Home & Kitchen,Storage & Containers,1571.55,1178.03,NovaFresh
SKU03090,FreshFarm Cooking Oil Medium,Grocery,Cooking Oil,140.89,80.53,FreshFarm
SKU03091,EliteHome Namkeen Pack of 6,Snacks & Confectionery,Namkeen,90.07,59.47,EliteHome
SKU03092,BasicNeeds Candy Pack of 6,Snacks & Confectionery,Candy,108.22,82.54,BasicNeeds
SKU03093,CleanWave Storage & Containers 1kg,Home & Kitchen,Storage & Containers,416.0,273.75,CleanWave
SKU03094,FreshFarm Ready Meals Family Pack,Frozen Foods,Ready Meals,339.49,230.79,FreshFarm
SKU03095,GoldenHarvest Batteries Small,Electronics & Accessories,Batteries,1606.55,1196.32,GoldenHarvest
SKU03096,NovaFresh Footwear Large,Apparel & Footwear,Footwear,1689.66,1230.45,NovaFresh
SKU03097,NovaFresh Women's Wear Family Pack,Apparel & Footwear,Women's Wear,1659.8,1124.51,NovaFresh
SKU03098,PrimeCare Bottled Water 250ml,Beverages,Bottled Water,142.36,112.72,PrimeCare
SKU03099,NutriPlus Bottled Water 500g,Beverages,Bottled Water,189.1,105.72,NutriPlus
SKU03100,NovaFresh Men's Grooming Medium,Personal Care,Men's Grooming,403.04,227.16,NovaFresh
SKU03101,CrispKing Bath & Body 1L,Personal Care,Bath & Body,242.48,159.27,CrispKing
SKU03102,SmartBuy Mobile Accessories Family Pack,Electronics & Accessories,Mobile Accessories,1334.54,786.66,SmartBuy
SKU03103,CityFresh Soft Drinks Pack of 12,Beverages,Soft Drinks,225.45,136.2,CityFresh
SKU03104,QuickBite Oral Care 1kg,Personal Care,Oral Care,480.01,282.02,QuickBite
SKU03105,MetroBrand Candy 250ml,Snacks & Confectionery,Candy,160.13,115.79,MetroBrand
SKU03106,EliteHome Chocolates Pack of 6,Snacks & Confectionery,Chocolates,127.35,83.45,EliteHome
SKU03107,SoftTouch Chocolates 250ml,Snacks & Confectionery,Chocolates,135.95,103.12,SoftTouch
SKU03108,CrispKing Namkeen 2kg,Snacks & Confectionery,Namkeen,124.21,76.09,CrispKing
SKU03109,SoftTouch Ice Cream 1kg,Frozen Foods,Ice Cream,312.25,220.4,SoftTouch
SKU03110,PureLife Men's Grooming Pack of 6,Personal Care,Men's Grooming,304.91,183.97,PureLife
SKU03111,QuickBite Air Fresheners 100g,Home Care,Air Fresheners,546.67,302.65,QuickBite
SKU03112,PureLife Air Fresheners 250g,Home Care,Air Fresheners,382.71,276.4,PureLife
SKU03113,NutriPlus Small Appliances 100g,Electronics & Accessories,Small Appliances,1211.82,710.59,NutriPlus
SKU03114,PurePlus Storage & Containers Small,Home & Kitchen,Storage & Containers,513.11,371.21,PurePlus
SKU03115,NutriPlus Frozen Vegetables 100g,Frozen Foods,Frozen Vegetables,804.38,581.3,NutriPlus
SKU03116,FamilyChoice First Aid 500ml,Health & Wellness,First Aid,804.33,576.73,FamilyChoice
SKU03117,QuickBite Mobile Accessories 250g,Electronics & Accessories,Mobile Accessories,4755.47,3319.27,QuickBite
SKU03118,EliteHome Batteries 2L,Electronics & Accessories,Batteries,1561.39,1204.19,EliteHome
SKU03119,CrispKing Soft Drinks 100g,Beverages,Soft Drinks,37.56,21.37,CrispKing
SKU03120,HealthFirst Writing Instruments 100g,Stationery & Office,Writing Instruments,188.39,147.5,HealthFirst
SKU03121,EverydayPlus Bottled Water 500ml,Beverages,Bottled Water,50.11,28.39,EverydayPlus
SKU03122,GoldenHarvest Skin Care Pack of 12,Personal Care,Skin Care,263.85,177.79,GoldenHarvest
SKU03123,SunriseFoods Vitamins & Supplements 250g,Health & Wellness,Vitamins & Supplements,356.02,277.98,SunriseFoods
SKU03124,GreenValley Oral Care 1L,Personal Care,Oral Care,428.6,264.55,GreenValley
SKU03125,SmartBuy Chips & Crisps Medium,Snacks & Confectionery,Chips & Crisps,59.03,44.83,SmartBuy
SKU03126,SparkleClean Office Supplies Pack of 6,Stationery & Office,Office Supplies,130.29,90.98,SparkleClean
SKU03127,ZestyCo Spices & Seasoning Small,Grocery,Spices & Seasoning,248.14,189.9,ZestyCo
SKU03128,HealthFirst Namkeen 2kg,Snacks & Confectionery,Namkeen,58.56,32.92,HealthFirst
SKU03129,PurePlus Notebooks Family Pack,Stationery & Office,Notebooks,72.61,50.03,PurePlus
SKU03130,SoftTouch Small Appliances 500g,Electronics & Accessories,Small Appliances,4194.16,2504.6,SoftTouch
SKU03131,QuickBite Tea Pack of 6,Beverages,Tea,51.77,28.71,QuickBite
SKU03132,NovaFresh Women's Wear 500ml,Apparel & Footwear,Women's Wear,1920.29,1386.91,NovaFresh
SKU03133,SparkleClean Notebooks 100g,Stationery & Office,Notebooks,262.89,193.86,SparkleClean
SKU03134,BasicNeeds Tea Family Pack,Beverages,Tea,196.94,144.57,BasicNeeds
SKU03135,EliteHome Bath & Body Pack of 12,Personal Care,Bath & Body,393.82,288.18,EliteHome
SKU03136,CrispKing Laundry 1kg,Home Care,Laundry,224.84,168.63,CrispKing
SKU03137,TrueTaste Soft Drinks 100g,Beverages,Soft Drinks,165.23,110.27,TrueTaste
SKU03138,CleanWave Biscuits & Cookies Pack of 12,Snacks & Confectionery,Biscuits & Cookies,99.25,63.21,CleanWave
SKU03139,TrueTaste Chocolates 2L,Snacks & Confectionery,Chocolates,39.88,29.62,TrueTaste
SKU03140,NutriPlus Chocolates 100g,Snacks & Confectionery,Chocolates,119.93,85.94,NutriPlus
SKU03141,DailyBest Oral Care Family Pack,Personal Care,Oral Care,584.62,350.77,DailyBest
SKU03142,DailyBest Dishwashing Pack of 12,Home Care,Dishwashing,315.7,207.99,DailyBest
SKU03143,NovaFresh Chips & Crisps 500ml,Snacks & Confectionery,Chips & Crisps,76.2,45.38,NovaFresh
SKU03144,DailyBest Milk 1kg,Dairy & Bakery,Milk,383.01,285.24,DailyBest
SKU03145,FreshFarm Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,47.44,29.02,FreshFarm
SKU03146,NovaFresh Kids Wear 500ml,Apparel & Footwear,Kids Wear,1279.79,903.11,NovaFresh
SKU03147,NatureBlend Namkeen 100g,Snacks & Confectionery,Namkeen,151.39,111.1,NatureBlend
SKU03148,SmartBuy Storage & Containers 250ml,Home & Kitchen,Storage & Containers,1814.77,1448.01,SmartBuy
SKU03149,HomeStyle Frozen Vegetables 1kg,Frozen Foods,Frozen Vegetables,610.58,401.94,HomeStyle
SKU03150,ZestyCo Women's Wear 250g,Apparel & Footwear,Women's Wear,3570.59,2742.62,ZestyCo
SKU03151,TrueTaste OTC Medicine 250g,Health & Wellness,OTC Medicine,331.86,237.64,TrueTaste
SKU03152,QuickBite Cheese 250ml,Dairy & Bakery,Cheese,87.77,48.46,QuickBite
SKU03153,EliteHome First Aid 250ml,Health & Wellness,First Aid,315.02,204.08,EliteHome
SKU03154,CityFresh Bread 250ml,Dairy & Bakery,Bread,110.82,71.87,CityFresh
